age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
55,?,421228,Masters,14,Married-civ-spouse,?,Wife,White,Female,40,United-States,1.0
52,Private,82285,Bachelors,13,Married-spouse-absent,Other-service,Other-relative,Black,Female,40,Haiti,0.0
28,Self-emp-inc,201186,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,40,United-States,1.0
32,Private,149368,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
31,Private,240441,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,1.0
23,Private,193537,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,20,United-States,0.0
48,Local-gov,67716,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0
38,Self-emp-inc,179579,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1.0
42,Federal-gov,460214,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1.0
57,Private,151874,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,50,United-States,0.0
52,Local-gov,100226,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,1.0
43,Private,124692,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0
49,Self-emp-inc,30751,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,60,United-States,0.0
35,Private,276559,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1.0
46,Private,165402,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,40,United-States,1.0
34,Private,30433,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,35,United-States,0.0
55,Private,89690,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,1.0
37,Private,175759,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1.0
53,Private,92430,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
35,Private,150309,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,40,United-States,1.0
40,Private,79488,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,40,United-States,0.0
49,Local-gov,329144,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,44,United-States,1.0
56,Private,146554,HS-grad,9,Separated,Adm-clerical,Other-relative,Black,Female,40,United-States,0.0
28,Private,54042,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,35,United-States,0.0
40,Local-gov,188436,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1.0
24,State-gov,324637,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0.0
48,Private,355320,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,Canada,1.0
25,Private,208591,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,0.0
45,Local-gov,181964,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,47,United-States,1.0
28,Self-emp-not-inc,211032,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,40,Mexico,0.0
58,Private,94429,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
38,Private,234807,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,1.0
49,Private,176341,Bachelors,13,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,40,India,0.0
35,Private,158592,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
61,Private,166789,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
71,Self-emp-not-inc,200540,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,52,United-States,1.0
17,Private,140117,11th,7,Never-married,Sales,Own-child,White,Female,14,United-States,0.0
18,Private,163787,Some-college,10,Never-married,Sales,Own-child,White,Female,15,United-States,0.0
45,Private,102559,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Canada,1.0
40,Private,326310,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,0.0
19,?,143867,Some-college,10,Never-married,?,Own-child,White,Male,40,United-States,0.0
46,Private,106092,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1.0
72,?,31327,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,20,United-States,1.0
56,Private,98630,7th-8th,4,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,0.0
21,Private,138768,Some-college,10,Never-married,Sales,Own-child,White,Male,40,United-States,0.0
21,Private,118023,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,24,United-States,0.0
45,Private,209912,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,India,1.0
28,Private,213152,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,?,1.0
42,Private,212894,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,23,United-States,1.0
28,Federal-gov,183151,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,60,United-States,0.0
51,Private,392668,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,84,United-States,1.0
43,?,109912,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,7,United-States,1.0
53,Private,89400,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Female,40,United-States,0.0
45,Private,140644,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Male,45,United-States,1.0
22,?,32732,Some-college,10,Never-married,?,Own-child,White,Male,50,United-States,0.0
39,Private,31964,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,80,United-States,1.0
48,Private,119471,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,56,Philippines,1.0
30,Private,122042,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1.0
41,Private,152629,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1.0
43,Private,171841,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0
33,Private,171216,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
30,State-gov,144064,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1.0
63,Private,149756,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,1.0
54,Private,174102,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
22,Private,174043,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,0.0
21,Private,55465,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,0.0
39,Private,172538,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0
53,Private,215790,Some-college,10,Widowed,Adm-clerical,Other-relative,White,Female,22,United-States,0.0
34,Private,242984,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,40,United-States,0.0
34,Private,42900,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
47,Private,121622,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,1.0
62,Local-gov,113443,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,33,United-States,1.0
53,Private,182855,10th,6,Divorced,Adm-clerical,Unmarried,White,Female,48,United-States,0.0
33,Private,117983,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,41,United-States,0.0
38,Private,32528,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
62,Private,138157,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,12,United-States,0.0
46,Private,197332,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,46,United-States,1.0
45,Federal-gov,109209,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,45,United-States,0.0
41,Self-emp-inc,64112,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0
50,Federal-gov,222020,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,48,United-States,0.0
60,Private,225014,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,40,United-States,0.0
43,Local-gov,36924,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
43,Private,112967,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0.0
50,Private,168212,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,United-States,1.0
42,Private,297335,Assoc-acdm,12,Married-spouse-absent,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,31,Laos,0.0
41,Self-emp-not-inc,44006,Assoc-voc,11,Divorced,Farming-fishing,Not-in-family,White,Male,40,United-States,0.0
40,Private,222434,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,Canada,1.0
78,Private,135566,HS-grad,9,Widowed,Sales,Unmarried,White,Female,12,United-States,0.0
29,Private,351324,Bachelors,13,Never-married,Sales,Own-child,White,Female,40,United-States,0.0
52,Self-emp-not-inc,168553,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0.0
48,Federal-gov,113612,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
39,Private,188069,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,1.0
41,Private,63105,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,42,United-States,1.0
46,Private,201699,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
27,Private,29807,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Female,40,Japan,0.0
38,Private,415578,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
51,Private,128143,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
37,?,122265,HS-grad,9,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,42,?,0.0
53,Self-emp-inc,162381,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1.0
47,Local-gov,154940,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,1.0
70,Private,282642,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,1.0
37,Private,125167,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1.0
52,Private,145548,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1.0
37,Self-emp-not-inc,137527,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,60,United-States,1.0
23,Private,120068,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0.0
51,Private,191659,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,1.0
39,Self-emp-inc,233117,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
59,Private,103948,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0.0
21,Private,124242,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,40,United-States,0.0
25,Private,150804,HS-grad,9,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,40,Vietnam,0.0
18,?,28132,12th,8,Never-married,?,Own-child,White,Female,40,United-States,0.0
26,Private,377754,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0.0
29,Private,191535,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,60,United-States,0.0
45,Private,135525,Masters,14,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0.0
22,Private,344176,HS-grad,9,Never-married,Sales,Unmarried,White,Male,20,United-States,0.0
31,Private,155914,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0.0
53,Private,159650,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0
36,Private,188850,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1.0
54,Private,85423,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,1.0
33,Private,392812,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50,United-States,1.0
49,Self-emp-inc,229737,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,37,United-States,1.0
39,Private,312271,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,0.0
50,Private,69345,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,44,United-States,1.0
42,Local-gov,191149,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,40,United-States,0.0
48,Private,38950,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,89,United-States,0.0
29,Private,110134,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0.0
38,Private,31069,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
29,Private,112754,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0.0
38,Private,234901,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1.0
65,Private,150095,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
49,Private,198126,7th-8th,4,Never-married,Farming-fishing,Not-in-family,White,Male,40,United-States,0.0
47,Private,121124,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
39,Local-gov,203482,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
30,Private,345522,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,70,United-States,1.0
73,Private,148003,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,36,United-States,1.0
46,Private,389843,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,Germany,1.0
36,Private,152621,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Canada,1.0
47,Private,201865,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0.0
54,Self-emp-inc,357596,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1.0
55,Private,376548,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0.0
20,Private,34590,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,60,United-States,0.0
22,Private,359759,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,20,Philippines,0.0
47,Private,275867,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0.0
18,Private,188616,11th,7,Never-married,Sales,Own-child,White,Male,15,United-States,0.0
21,Private,62339,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0.0
35,Private,415500,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,0.0
21,Private,212407,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,40,United-States,0.0
43,Private,209149,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,35,United-States,0.0
35,Private,589809,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,60,United-States,1.0
49,Self-emp-inc,106169,Some-college,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,0.0
38,Private,132879,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
55,Private,158651,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,40,United-States,1.0
37,Self-emp-not-inc,241306,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0.0
43,Private,131650,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
38,Private,150057,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,0.0
45,?,256649,Bachelors,13,Married-civ-spouse,?,Husband,Black,Male,45,United-States,1.0
38,Private,180303,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,50,Japan,1.0
34,Private,118584,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,0.0
42,Private,156580,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,37,United-States,1.0
35,Private,210310,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,1.0
34,Private,120461,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,50,United-States,0.0
41,Local-gov,242586,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0.0
27,Private,133425,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,50,United-States,0.0
48,State-gov,106377,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,United-States,1.0
31,Private,341672,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,60,India,0.0
74,?,132112,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,48,United-States,0.0
42,Local-gov,101593,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,42,United-States,0.0
50,Federal-gov,111700,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,50,United-States,0.0
21,Private,256278,HS-grad,9,Never-married,Other-service,Other-relative,Other,Female,35,El-Salvador,0.0
36,Private,174308,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,0.0
30,Private,75573,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,45,Germany,0.0
32,Private,344129,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,1.0
